Zipcode,Population
91326,36168.0
91345,18763.0
91356,29728.0
91402,71765.0
91436,14353.0
91501,20110.0
91605,55377.0
91723,19258.0
91739,38681.0
91740,26555.0
91744,86638.0
91746,31319.0
91750,34156.0
91759,417.0
91762,58223.0
94062,27099.0
94080,66876.0
94114,33504.0
94402,24517.0
94519,19594.0
94563,18803.0
94520,39535.0
94538,66493.0
94559,28355.0
94578,40603.0
87528,3574.0
83118,1203.0
83123,478.0
83226,2324.0
83639,3484.0
83011,40.0
83211,5920.0
83283,197.0
83325,766.0
83539,2191.0
88312,2635.0
88336,423.0
88338,251.0
88410,68.0
88419,214.0
88042,164.0
88072,1716.0
88113,39.0
83327,890.0
83340,4509.0
83301,54438.0
83336,5279.0
83346,1913.0
83421,178.0
83422,3161.0
83428,399.0
83434,1653.0
83448,2734.0
83464,361.0
83466,219.0
83501,34827.0
83670,574.0
83804,1676.0
83834,270.0
83705,27415.0
83812,57.0
83813,982.0
83815,33035.0
83833,1195.0
83842,225.0
83847,1645.0
83861,6278.0
83868,860.0
83870,305.0
83872,583.0
83806,205.0
83809,317.0
83811,1249.0
83826,0.0
83850,2225.0
83867,597.0
83873,1306.0
83821,245.0
87519,153.0
83823,1281.0
83535,1098.0
83552,812.0
83553,1100.0
83601,35.0
76638,3134.0
76673,1419.0
76251,666.0
76268,236.0
76311,7762.0
76364,154.0
76366,2024.0
76430,2542.0
74116,4197.0
74106,18225.0
74365,4595.0
74727,1876.0
74748,696.0
74747,151.0
74039,3913.0
74137,27874.0
74019,18459.0
74046,93.0
74078,2377.0
74082,60.0
74359,591.0
74458,127.0
74477,0.0
74146,15927.0
74301,11794.0
74330,3410.0
74339,2563.0
74340,218.0
74344,14954.0
74347,2604.0
74352,6267.0
74360,13.0
74361,16517.0
74364,1842.0
74422,640.0
74426,9725.0
74460,142.0
74469,2514.0
74470,1741.0
74552,1084.0
74557,488.0
74558,439.0
74567,70.0
74633,408.0
74641,614.0
74701,24013.0
74730,4767.0
77530,30635.0
77550,22549.0
77571,37031.0
77584,83719.0
77614,558.0
77623,588.0
77625,8791.0
77650,1506.0
77656,17068.0
77659,4751.0
77855,24.0
77865,1322.0
61705,13273.0
61751,128.0
61955,229.0
76685,33.0
76701,1977.0
76712,25388.0
76823,3360.0
76859,1976.0
76861,2175.0
76864,676.0
76884,184.0
76888,94.0
76936,3171.0
76065,32306.0
76067,20778.0
76660,639.0
76667,11573.0
76708,26220.0
76848,60.0
76854,294.0
76869,138.0
76870,216.0
76872,775.0
76933,1297.0
76949,15.0
76040,31496.0
76048,23299.0
76077,447.0
76093,1629.0
76104,17603.0
76109,21988.0
76117,30825.0
76134,27439.0
76137,59092.0
76179,55052.0
76180,35872.0
76240,27007.0
76272,4462.0
76443,2002.0
76446,8146.0
76454,1500.0
76459,194.0
76463,433.0
76466,238.0
76475,844.0
76486,1132.0
76513,37275.0
76518,1554.0
76519,710.0
76570,2724.0
76571,6433.0
76640,3159.0
76642,7151.0
76671,1913.0
76801,25078.0
76689,3469.0
76691,6383.0
73021,247.0
73011,402.0
63452,1081.0
63436,1149.0
63439,86.0
73932,2271.0
73945,2995.0
73071,40061.0
73072,47331.0
73073,618.0
73084,7053.0
73099,64418.0
73108,14641.0
73120,36336.0
73401,36146.0
73437,83.0
73438,3592.0
73456,2119.0
73537,606.0
73552,1562.0
73556,155.0
73639,536.0
73645,1615.0
73716,516.0
73717,6890.0
73719,35.0
73106,13017.0
73111,10837.0
73114,18372.0
73119,33016.0
73127,25856.0
73131,3331.0
73139,18087.0
73145,3117.0
73159,32273.0
73162,29086.0
73170,37866.0
73430,1335.0
73448,6157.0
73458,894.0
73526,2277.0
73527,5676.0
73539,228.0
73541,2774.0
73002,957.0
73009,1289.0
73095,1955.0
73024,797.0
73042,1099.0
73065,7521.0
73109,21718.0
73115,21449.0
73132,27509.0
73149,5038.0
73151,1525.0
73165,6437.0
73425,26.0
73432,1124.0
73433,2917.0
73444,98.0
73013,49641.0
78228,62868.0
78231,8258.0
78236,7244.0
63005,17570.0
63010,36171.0
63011,38305.0
63012,10626.0
63013,1707.0
63061,102.0
63084,18245.0
63115,18446.0
63128,29784.0
63136,44982.0
63141,19920.0
63334,9167.0
63352,1087.0
63353,4296.0
62246,9960.0
62262,1787.0
62274,7883.0
62297,345.0
62314,549.0
62356,442.0
62361,555.0
62379,1805.0
62414,2033.0
62417,2488.0
62427,1650.0
62439,6883.0
62450,12485.0
62510,1869.0
62401,18925.0
62428,2785.0
62468,2646.0
62474,1036.0
62476,1641.0
62480,451.0
62520,1477.0
62530,1566.0
62942,538.0
62947,473.0
62951,5280.0
62958,2178.0
62972,922.0
62975,344.0
62997,506.0
62610,168.0
62928,141.0
62914,2900.0
62917,2581.0
62924,2920.0
62931,1527.0
62034,13662.0
62049,9493.0
62056,8776.0
62065,82.0
62080,2809.0
62083,389.0
62090,1187.0
11784,26230.0
11798,14242.0
11932,914.0
11935,3186.0
13493,1775.0
13601,38466.0
13620,2182.0
13116,3521.0
13141,604.0
13148,10532.0
13224,8560.0
13315,1489.0
13328,1421.0
13334,1163.0
13338,1088.0
13341,149.0
13346,6304.0
13357,10969.0
13407,5155.0
13408,4096.0
13418,339.0
13329,4331.0
13355,884.0
13368,1259.0
13035,8621.0
13208,22553.0
13302,1726.0
13652,1785.0
13662,16517.0
13673,2168.0
13675,92.0
13676,17060.0
13684,1188.0
13690,741.0
13731,1024.0
13744,1175.0
13746,1987.0
13753,5597.0
13776,448.0
13780,860.0
13796,1456.0
13802,598.0
13813,631.0
13825,3416.0
13865,6191.0
13901,19160.0
13903,18099.0
13905,27767.0
13026,1800.0
13028,1610.0
13034,1925.0
13036,8869.0
13041,11610.0
13057,14422.0
13061,1101.0
13066,12280.0
13082,4826.0
13111,1543.0
13752,809.0
15320,5161.0
15321,1484.0
15325,542.0
15334,170.0
15348,402.0
15921,119.0
15922,206.0
15945,149.0
15951,663.0
15953,273.0
15960,589.0
15962,181.0
15353,64.0
15376,1535.0
15005,9692.0
15018,813.0
15037,10929.0
15042,8517.0
15059,4003.0
15074,8495.0
15078,361.0
15083,850.0
15089,6154.0
15136,22119.0
15202,19354.0
15204,8554.0
15206,28954.0
15211,10984.0
15316,102.0
15317,37420.0
15207,12583.0
15209,12382.0
15213,27708.0
15223,6837.0
15225,1145.0
15233,4406.0
15315,711.0
15322,2037.0
15324,525.0
15133,6314.0
15329,1523.0
15330,5525.0
15340,1359.0
15357,1664.0
15377,784.0
15379,128.0
15332,8051.0
15337,598.0
15341,838.0
15349,1805.0
15358,788.0
15359,186.0
15368,227.0
15425,19245.0
15363,597.0
15364,750.0
15433,857.0
15436,2520.0
15442,1752.0
06776,26596.0
06778,1495.0
06877,25152.0
06093,3248.0
06107,18855.0
08550,19349.0
08558,7106.0
08559,5051.0
08562,4733.0
08618,40498.0
08641,4748.0
08732,1480.0
08738,932.0
08741,2574.0
08801,9104.0
08807,38998.0
08825,4591.0
08835,10448.0
08858,144.0
08859,21806.0
08869,7539.0
08873,53094.0
08608,805.0
08609,13237.0
08610,29911.0
08638,22794.0
08722,11153.0
08733,2710.0
08742,24365.0
08837,16728.0
08846,13811.0
08901,57585.0
08902,41755.0
08041,1099.0
08049,5772.0
08051,10515.0
08052,19003.0
08054,41849.0
08057,20899.0
08060,24330.0
08062,16035.0
08068,7061.0
08075,29044.0
08079,10372.0
08092,3469.0
08108,18333.0
08232,19667.0
08248,181.0
08302,45964.0
08324,365.0
08329,100.0
08350,1142.0
08501,6273.0
08510,5918.0
08520,27065.0
08341,2305.0
08345,568.0
08360,43559.0
08540,48341.0
13806,268.0
13826,13.0
13845,59.0
13847,65.0
13860,95.0
13902,6149.0
07039,29691.0
07043,12976.0
07055,70574.0
07077,2405.0
07105,53832.0
07111,54303.0
07112,25476.0
07205,21800.0
07304,42798.0
07306,55039.0
07401,6767.0
07405,17713.0
07422,6379.0
07432,7283.0
07462,6766.0
07465,6818.0
07501,32325.0
07513,12510.0
07606,2669.0
07738,6236.0
07739,5922.0
07850,6178.0
07871,20493.0
07921,7770.0
07931,3628.0
07960,44519.0
07974,12110.0
07107,38577.0
07310,13728.0
07407,20135.0
07421,7281.0
07424,26851.0
07438,11510.0
07439,2488.0
07450,25448.0
07460,3521.0
07505,2808.0
07524,12868.0
07631,28081.0
07652,26795.0
07740,31034.0
07753,37634.0
07756,3069.0
07758,4586.0
07760,8945.0
07848,4762.0
07857,3276.0
07630,7621.0
07641,3446.0
07650,20481.0
07660,12976.0
07666,40668.0
07828,14957.0
13431,1874.0
13326,5372.0
13411,3353.0
13417,3341.0
13433,2003.0
13464,1370.0
96059,604.0
96069,792.0
96130,20812.0
96136,47.0
96150,29001.0
96713,1471.0
96729,1374.0
96762,6061.0
96773,148.0
96783,1999.0
96792,48302.0
96064,4881.0
96073,4174.0
96087,600.0
96092,300.0
96114,3387.0
96124,385.0
96140,805.0
96141,464.0
96142,766.0
96143,3737.0
96161,18255.0
96704,7874.0
96716,2808.0
96720,48182.0
96725,3492.0
96732,28074.0
96734,52340.0
96749,18088.0
96755,3404.0
96756,5766.0
96769,356.0
96774,289.0
96778,14481.0
96779,3052.0
96786,45277.0
96797,76020.0
96826,31385.0
96015,587.0
96024,962.0
96028,1403.0
96003,44929.0
96025,2121.0
96055,4002.0
96033,561.0
96034,220.0
96040,275.0
96058,779.0
96068,131.0
96708,9753.0
96710,226.0
96737,4477.0
96747,908.0
05462,1928.0
05463,591.0
05655,2979.0
05656,3581.0
05681,415.0
05735,3980.0
72738,2422.0
72749,101.0
72760,393.0
72761,22294.0
72773,1098.0
72776,599.0
72823,6155.0
72826,58.0
72838,48.0
72851,806.0
72852,130.0
72853,1914.0
72865,1729.0
72908,13499.0
72927,8875.0
72933,5441.0
72934,793.0
72937,3484.0
72949,8907.0
72358,1396.0
72467,271.0
72413,513.0
72421,707.0
72450,37696.0
72469,1026.0
72010,7429.0
72020,3820.0
72045,1207.0
72057,897.0
72064,2359.0
72069,1562.0
72083,261.0
72088,2627.0
72108,44.0
72114,12814.0
72116,22553.0
72127,2591.0
72150,12161.0
72160,10076.0
72176,9329.0
72201,763.0
72202,11307.0
72321,150.0
72351,683.0
72353,30.0
72368,965.0
72372,2154.0
72383,42.0
72411,2321.0
72801,19859.0
72828,40.0
72837,7382.0
72839,295.0
03844,2371.0
03862,4384.0
03883,110.0
03034,3946.0
03036,4866.0
03054,25580.0
03055,15000.0
03063,16273.0
03077,10349.0
03084,1509.0
03216,2392.0
03240,1276.0
03241,852.0
03244,8162.0
03279,749.0
03280,1028.0
03281,8892.0
03284,953.0
03290,4827.0
03307,5419.0
03443,773.0
03580,1343.0
03582,2464.0
03585,2756.0
03592,1116.0
03753,2975.0
03781,1982.0
03784,4116.0
03785,2409.0
03812,639.0
03819,4447.0
03825,8898.0
03840,3930.0
03867,20866.0
03869,2465.0
03872,3352.0
03043,1522.0
03051,24801.0
03052,8389.0
72456,483.0
72459,1736.0
72466,1417.0
72530,1502.0
72540,349.0
72542,3917.0
72004,1379.0
72005,145.0
72014,77.0
72015,30457.0
72032,32818.0
72042,5127.0
72051,784.0
72081,6597.0
72102,3159.0
72110,10835.0
72117,14458.0
72118,22208.0
72128,855.0
72137,2612.0
17210,128.0
17217,110.0
17246,176.0
17247,426.0
17250,70.0
17251,181.0
17256,98.0
17261,268.0
17263,418.0
17272,397.0
17371,322.0
17408,23077.0
17507,36.0
17550,1215.0
17606,487.0
17723,41.0
17727,73.0
17779,55.0
17822,0.0
17876,1703.0
17880,138.0
17268,29491.0
17271,299.0
17094,2810.0
17102,8034.0
17223,333.0
17224,2007.0
17236,7850.0
17240,3904.0
20012,14457.0
20015,16323.0
20110,47975.0
20121,29695.0
20124,15318.0
20181,8630.0
20184,635.0
20602,26393.0
20603,31304.0
20606,490.0
20607,10350.0
20608,793.0
20621,923.0
20623,3162.0
20624,1327.0
20653,23973.0
20659,23946.0
20684,1462.0
20687,382.0
20689,1919.0
20144,1205.0
20832,26443.0
20135,2940.0
20164,40370.0
20180,6985.0
20609,1073.0
20617,719.0
20618,543.0
20636,10789.0
20637,5164.0
25813,7504.0
25837,307.0
25033,1951.0
25039,1016.0
25051,230.0
25002,15.0
25022,154.0
25030,354.0
25057,382.0
25067,938.0
25108,549.0
25109,458.0
25110,379.0
25143,8055.0
25183,0.0
25206,373.0
25261,327.0
25262,984.0
25266,807.0
25270,1091.0
25271,9732.0
25302,14229.0
25312,15253.0
25315,3175.0
25320,6387.0
25411,12386.0
25413,8346.0
25428,12558.0
25438,6741.0
17244,2539.0
17254,5.0
17255,996.0
17257,29397.0
17262,1745.0
17304,2708.0
17307,6007.0
17317,838.0
17325,28128.0
17344,3600.0
17345,7918.0
17352,1209.0
17004,4773.0
17080,270.0
17084,4425.0
17360,6581.0
17361,6259.0
17366,5778.0
17370,4852.0
17545,22456.0
17562,4338.0
17566,12568.0
17603,61575.0
17737,6291.0
17016,883.0
17019,18338.0
17024,2003.0
17027,2311.0
17034,2275.0
17041,153.0
25825,2416.0
25839,523.0
25853,0.0
25560,8288.0
25570,6419.0
25571,1939.0
25635,1288.0
25639,405.0
25699,195.0
25703,7458.0
25812,1701.0
25125,866.0
25136,1905.0
25139,398.0
25159,5581.0
25870,57.0
25902,76.0
25916,242.0
25313,12295.0
25443,7439.0
25504,12876.0
25505,658.0
25506,5269.0
25517,2110.0
25972,213.0
25976,2642.0
25152,302.0
25244,753.0
25275,1797.0
18013,17790.0
18030,780.0
18035,110.0
18041,5246.0
18052,27359.0
18053,2244.0
18055,12038.0
18064,25301.0
18079,493.0
18104,44333.0
18419,4940.0
18426,4300.0
18460,173.0
18510,14733.0
18518,8172.0
18619,277.0
18631,1394.0
18706,15882.0
18709,2945.0
18831,1473.0
18962,552.0
18017,38086.0
18067,18424.0
18080,11523.0
18435,700.0
18443,515.0
18455,69.0
18464,1161.0
18473,667.0
18616,627.0
18964,13744.0
18083,451.0
18254,926.0
18621,6221.0
18817,174.0
18834,3430.0
18901,27742.0
18011,5623.0
18037,7781.0
18038,2918.0
18042,42039.0
18049,17548.0
18015,33233.0
18014,11369.0
18018,32047.0
18020,20918.0
18032,9350.0
18051,3581.0
18056,820.0
18086,570.0
18088,8123.0
18102,48692.0
18224,5547.0
18242,176.0
18245,297.0
18249,3796.0
18250,2977.0
18325,2609.0
18430,12.0
21738,3461.0
21629,9515.0
21636,1104.0
21640,1359.0
21641,96.0
21643,5455.0
21647,175.0
21649,1976.0
21655,5333.0
21657,1021.0
21658,3768.0
21663,3119.0
21667,266.0
21668,2025.0
21713,9970.0
21718,147.0
21750,3797.0
21756,3828.0
21758,4705.0
21766,558.0
21822,2084.0
21830,3880.0
21861,969.0
21866,70.0
21902,243.0
21540,95.0
21557,1937.0
21617,10650.0
21623,2068.0
21930,207.0
23084,1806.0
23092,817.0
23108,277.0
23115,250.0
23038,1550.0
23146,3095.0
23022,1325.0
23024,8815.0
23091,162.0
23103,5041.0
23109,2315.0
23110,709.0
23113,24720.0
23129,465.0
23188,41415.0
23192,6737.0
23233,30873.0
23234,43439.0
23237,21641.0
23303,1046.0
23011,1603.0
23032,289.0
23337,645.0
23310,4441.0
23356,1236.0
23357,867.0
23358,61.0
23413,1302.0
23434,49375.0
26330,14497.0
26348,87.0
26349,95.0
26354,10865.0
26384,835.0
26405,1128.0
26438,226.0
26448,1158.0
26585,513.0
26662,1208.0
26678,1328.0
26036,425.0
26101,30269.0
26138,235.0
26148,326.0
26164,8516.0
26181,6223.0
26205,3125.0
26208,813.0
26209,133.0
26228,18.0
26261,2557.0
26337,1292.0
26339,231.0
26342,275.0
26376,481.0
26377,624.0
26404,587.0
26075,422.0
26104,16179.0
21802,100.0
21890,3345.0
21916,42.0
21104,4614.0
21204,20562.0
21521,1200.0
21074,15216.0
21205,15257.0
21227,34446.0
21037,21138.0
21201,16479.0
21550,14452.0
22643,91.0
22624,2476.0
22627,643.0
22644,2233.0
22701,33717.0
22718,729.0
22720,1074.0
22731,88.0
22735,3123.0
22736,834.0
22742,2074.0
22743,176.0
22713,1588.0
22812,8828.0
22936,4937.0
22939,5754.0
22958,2275.0
23359,1082.0
23416,406.0
23418,716.0
23420,3459.0
23432,1215.0
23437,4015.0
23438,1997.0
23423,386.0
23433,1170.0
23442,1069.0
23455,50418.0
23461,461.0
23488,91.0
23504,22934.0
23517,4434.0
23669,42261.0
23692,18893.0
23703,27125.0
23832,35195.0
23840,2418.0
23845,407.0
23847,15128.0
23856,877.0
23874,959.0
23893,140.0
23897,592.0
23899,280.0
23917,3097.0
23920,3895.0
23923,2402.0
22101,30238.0
22102,25149.0
22181,15586.0
22182,26196.0
22201,36166.0
22306,34271.0
22311,18035.0
22312,33915.0
22405,30230.0
22971,1674.0
22942,8392.0
22946,255.0
22949,1170.0
22989,0.0
22043,25792.0
22180,24557.0
22202,23379.0
22940,1397.0
22952,2471.0
22974,6419.0
22937,1732.0
22920,3750.0
22740,1320.0
22801,39467.0
22834,934.0
22841,2852.0
22922,1944.0
22406,24405.0
22302,18818.0
23102,3162.0
23106,953.0
23112,52029.0
23153,989.0
23161,174.0
23181,5520.0
23919,2243.0
23922,3944.0
23952,212.0
23966,2529.0
23968,803.0
23021,201.0
23043,1709.0
23047,2163.0
23072,11599.0
23083,2215.0
23086,3371.0
23089,5383.0
23124,3857.0
23125,161.0
23138,365.0
23148,2094.0
23175,1629.0
23395,445.0
23407,518.0
23050,760.0
23023,583.0
23035,1232.0
23045,80.0
23055,1148.0
94580,29167.0
80401,41073.0
80459,2531.0
80501,42667.0
80514,4729.0
80530,4236.0
80634,55570.0
80701,15469.0
80723,7133.0
80750,281.0
80751,17628.0
80818,215.0
80864,1267.0
80904,20289.0
80908,15355.0
80909,38262.0
80913,3397.0
80209,25246.0
80212,19422.0
80214,25252.0
80227,34983.0
80440,2503.0
80448,210.0
80452,3100.0
80463,153.0
80465,16404.0
80480,1275.0
80513,11498.0
80534,16364.0
80536,2264.0
80550,23718.0
80747,488.0
80624,1283.0
80651,4282.0
80745,218.0
80735,556.0
80831,23929.0
80920,39212.0
80207,25343.0
80229,54121.0
80233,49579.0
80301,25099.0
80302,28484.0
80422,4686.0
80424,9847.0
80805,487.0
80810,1158.0
80820,616.0
80828,3653.0
80834,227.0
80903,15318.0
80922,28066.0
80925,8658.0
80122,31808.0
80481,667.0
80648,1094.0
80403,18498.0
80420,791.0
80426,77.0
83607,22997.0
83623,1307.0
93252,3437.0
93270,5654.0
93291,56298.0
93304,51891.0
93306,69660.0
93307,84667.0
93420,30022.0
93454,38980.0
93458,56722.0
93461,1447.0
93536,70969.0
93546,9252.0
93591,6508.0
93609,5689.0
93616,2599.0
93618,30465.0
93626,1760.0
93501,5134.0
93505,13324.0
93526,703.0
93530,29.0
93552,41128.0
93560,20263.0
93608,993.0
93669,209.0
93701,10369.0
93728,15670.0
93924,6457.0
93925,1824.0
93933,23851.0
93638,50626.0
93651,1662.0
93660,4587.0
93664,494.0
93667,2626.0
93673,747.0
93711,37095.0
93720,46402.0
93907,22513.0
93921,3407.0
93930,16536.0
93012,35714.0
93030,60582.0
93040,1980.0
93110,16777.0
93212,24861.0
93218,1068.0
93260,199.0
93261,3221.0
93263,20346.0
93267,6817.0
93274,72264.0
93276,216.0
93422,33270.0
93455,43898.0
93612,36062.0
93621,194.0
77873,1305.0
77901,43478.0
75661,3176.0
75668,2022.0
75669,641.0
75693,7005.0
75703,39482.0
75705,2413.0
75707,14938.0
75758,8261.0
75472,3804.0
75491,5492.0
75501,36039.0
75571,2948.0
75603,5679.0
75652,17178.0
75686,13096.0
75706,10501.0
75766,26393.0
75789,6823.0
75845,3493.0
75850,767.0
75855,2366.0
75930,2073.0
75944,1461.0
75964,19252.0
75977,1270.0
75980,2834.0
75764,177.0
75840,7043.0
75853,734.0
75859,1870.0
75933,1106.0
75934,129.0
75941,9043.0
75961,15345.0
75972,6345.0
75074,48763.0
75088,25288.0
75089,32605.0
75101,620.0
77088,55688.0
77090,38365.0
77098,13058.0
77326,14.0
77327,21718.0
77334,313.0
77304,28069.0
77306,11673.0
77331,6938.0
77011,18558.0
77012,20534.0
77013,20743.0
77449,112317.0
77450,74206.0
77456,1239.0
77459,65156.0
77476,200.0
75656,4483.0
73020,22562.0
73045,10529.0
73047,5069.0
79903,16585.0
79912,79492.0
79915,36622.0
79927,40304.0
79932,27697.0
83702,22751.0
83112,391.0
83262,1308.0
83025,538.0
83209,1165.0
83233,12.0
83414,604.0
83454,500.0
83460,381.0
83636,0.0
83646,55934.0
83825,358.0
83840,276.0
83844,1898.0
83706,32067.0
83814,26359.0
83876,1639.0
83228,750.0
83313,3643.0
83406,17710.0
83520,158.0
83644,10826.0
83316,9370.0
83436,393.0
83238,107.0
79821,7011.0
79836,5694.0
79041,3326.0
79045,19177.0
79052,1128.0
79922,8581.0
79924,59901.0
79021,139.0
79051,36.0
79054,472.0
79063,622.0
79065,21225.0
79072,27216.0
79079,2619.0
79086,2187.0
79103,11203.0
79104,6866.0
79345,842.0
79518,60.0
79560,91.0
79735,13694.0
79081,4174.0
79098,588.0
79108,16300.0
79780,168.0
79901,10351.0
73017,1722.0
73112,32114.0
73117,5595.0
74079,4357.0
74107,19867.0
74346,7976.0
74128,12416.0
74342,2947.0
74343,3126.0
74358,237.0
74363,2952.0
74370,3603.0
74401,17400.0
74429,15511.0
74441,5375.0
74446,475.0
74456,197.0
74467,15085.0
74468,258.0
74501,28223.0
74530,185.0
74534,186.0
74543,460.0
74562,872.0
74640,299.0
74728,11341.0
74729,3101.0
74804,20662.0
74831,778.0
74840,1926.0
74935,187.0
74936,1209.0
74949,312.0
74003,14813.0
74015,8696.0
74029,5076.0
74035,4248.0
74051,1847.0
74058,4095.0
74059,5262.0
74074,31550.0
74104,11975.0
74130,1950.0
74129,19299.0
74136,31717.0
74366,1404.0
74368,93.0
74438,152.0
74867,809.0
74930,2094.0
74117,124.0
74053,4780.0
74066,32338.0
74112,20581.0
74940,2724.0
74945,470.0
74946,143.0
74962,4866.0
74965,4899.0
62203,7379.0
62217,609.0
62218,1743.0
75252,26075.0
75253,20881.0
75287,53116.0
75409,13485.0
75411,1168.0
75416,2857.0
75441,109.0
75446,3575.0
75447,1126.0
75462,11761.0
75469,448.0
75473,3897.0
75479,1756.0
75486,2555.0
75496,3063.0
75550,859.0
75560,807.0
75574,1808.0
75631,3021.0
75077,35782.0
75569,3144.0
75573,55.0
75966,4578.0
75643,2420.0
75681,2292.0
75683,4040.0
75691,2810.0
75785,10729.0
75791,13679.0
75833,3865.0
75835,10847.0
75861,8592.0
75925,3998.0
75936,766.0
75943,1495.0
75788,123.0
75838,669.0
75847,1773.0
75852,5122.0
75862,9696.0
75926,1054.0
75939,4262.0
75946,3084.0
75968,1565.0
75062,48724.0
75069,36631.0
75098,52063.0
75105,153.0
75141,5796.0
75147,6947.0
75154,39438.0
75158,4106.0
75223,13975.0
75225,21231.0
75229,32677.0
75235,18138.0
13755,1212.0
13777,436.0
13786,525.0
13787,3685.0
14814,1850.0
14818,1804.0
14820,834.0
14841,599.0
14842,940.0
14870,9938.0
14886,7269.0
14057,8154.0
14068,7141.0
14069,842.0
14101,2181.0
14102,1290.0
14063,14538.0
14065,1725.0
14067,5691.0
14080,4249.0
14086,32875.0
14129,1539.0
14138,2152.0
14141,7424.0
14202,3419.0
14209,7693.0
14215,39458.0
14425,11860.0
14219,11501.0
14224,40660.0
14226,29414.0
14445,7978.0
14464,7538.0
14470,7848.0
14502,10866.0
14513,13740.0
14517,3163.0
14521,2454.0
14522,9232.0
14545,213.0
14559,18423.0
14560,2091.0
14572,4968.0
14585,75.0
14586,11267.0
14609,43762.0
14616,28280.0
14708,209.0
14717,510.0
14726,2146.0
14736,243.0
14739,2766.0
14753,1041.0
14767,1913.0
14770,2836.0
14008,1450.0
14805,1049.0
14812,3231.0
14813,2449.0
16679,834.0
16683,394.0
16691,324.0
16724,91.0
16730,77.0
16402,728.0
16601,33104.0
16636,724.0
16750,434.0
16871,27.0
16801,44237.0
16029,804.0
16030,338.0
16033,5787.0
16045,1269.0
16116,2978.0
16117,17274.0
16121,4764.0
16124,2074.0
16151,87.0
16154,2328.0
16159,4756.0
16236,420.0
16861,303.0
16866,10169.0
16877,1689.0
16878,1629.0
16917,1307.0
16927,625.0
16028,1918.0
16034,2094.0
16037,4569.0
16050,1567.0
16102,5985.0
16112,1571.0
16125,17777.0
16127,15861.0
16137,12873.0
16141,1956.0
16143,3050.0
16155,130.0
16160,925.0
16218,1213.0
16239,5442.0
16248,2987.0
16249,1914.0
16250,347.0
16256,2213.0
16263,308.0
16311,555.0
16321,52.0
16326,461.0
16940,334.0
16860,291.0
16638,36.0
16692,739.0
16323,15549.0
16440,945.0
16655,1539.0
08554,3913.0
08619,22088.0
08620,12655.0
08628,9414.0
08701,97907.0
12809,3385.0
12831,17438.0
12833,4182.0
12958,2071.0
12017,340.0
12023,2133.0
12029,1114.0
12042,159.0
12045,343.0
12066,1876.0
12077,6579.0
12078,23554.0
12084,4740.0
12086,1587.0
12108,307.0
12117,3492.0
12122,4562.0
12123,5159.0
12148,4449.0
12153,1038.0
12156,1132.0
12158,7090.0
12173,1816.0
12720,254.0
12752,235.0
12763,586.0
12768,697.0
12770,166.0
12808,399.0
12810,728.0
12814,1222.0
12819,330.0
12824,1165.0
12836,605.0
12843,451.0
12844,238.0
12849,265.0
12857,608.0
12859,2212.0
12861,771.0
12873,716.0
12883,4971.0
12901,33544.0
12910,2181.0
12927,214.0
12928,1859.0
12935,1373.0
